rank,artist,track,scrobbles,lyrics,has_lyrics,lyrics_length,lyrics_word_count,lyrics_cache_path,tracks_fetched_at,compiled_at
682,Pendulum,Hold Your Colour,12,"Soaking through
Colours that hold us up against the wall
Soaking through
Colours that hold us up against the wall

Hold your colours against the wall
When they take everything away
Hold your colours against the wall
With me
(I twisted the knife and opened your eyes)
(I twisted the knife and opened your eyes)
(I twisted the knife and opened your eyes)
(I twisted the knife and opened your eyes)
I twisted the knife and opened your eyes
I twisted the knife and opened your eyes
I twisted the knife an...",True,3100,567,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/pendulum/hold_your_colour.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.055506
683,Peter Bjorn and John,Second Chance,12,"When you flew out of the nest
You made a mistake, flew all the way back
When you got back to your den
One minute too late was already wrecked

I,I, I,I
It's a fraction of the hope
But it's so hard to control
I,I, I,I
Get this straight

You can't, can't count on a second chance
The second chance will never be found
You can't, can't count on a second try
The second try will never come round

You stick to what you knew before
Don't know what you like, just made up your mind
The pictures still hangs...",True,1359,274,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/peter_bjorn_and_john/second_chance.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.056059
684,Q-Tip,Life Is Better,12,"Life's filled with gray
But now, it comes clean
Leaves fall away
Hip-hop is playing again
And it's banging, too
Know it's banging, for you
Don't stop this feeling I feel
I just wanna lay around all day and feel the breeze upon my knees
I'm so into your rich history
Tell me stories and take me away
Come and take me, ooh
Come and take me with you

Life is better, now that, now that I found you
Life is better, now that, now that I found you
Life is better, now that, now that I found you
Life is bet...",True,2943,587,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/q_tip/life_is_better.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.056269
685,Q-Tip,Move,12,"Here we come yo, here we come
Here we come yo, here we come
Here we come yo, here we come
Here we come yo, here we come
Here we come yo, here we come
Here we come yo, here we come

I'm just a brotherman, descendant of the motherland
I fuck with blackberries and dimes and butter tens
Good on my right and trouble on my other hand
Life is a tight rope I'm dyin' the balance in
And by the end hopefully I be the balance-man
A simple dude who can exude the talents and
I am the captain of the hot bloode...",True,2105,428,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/q_tip/move.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.056459
686,Queens of the Stone Age,Hangin' Tree,12,"Would you like a way home?
I'll bleed my own

'Round the hangin' tree
Swayin' in the breeze
In the summer sun
As we two are one
'Round the hanging tree
Swayin' in the breeze
In the summer sun
As we two are one
Swayin'

Can you see under my thumb?
There you are

'Round the hangin' tree
Swayin' in the breeze
In the summer sun
As we two are one
'Round the hangin' tree
Swayin' in the breeze
In the summer sun
As we two are one
Swayin'


'Round the hangin' tree
Swayin' in the breeze
In the summer sun
...",True,607,124,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/queens_of_the_stone_age/hangin_tree.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.056632
687,Queens of the Stone Age,If Only,12,"If it gets you down, well then I'll take it
If it gets you up, well, I don't want it
It let you down, so broken-hearted
If it gets you down, well then I want it

If only, only
If only, only
If only, only
If only, only, it was nothing at all


So blow our mind and make it lazy
Those long, long days with no escapin'
I hold the wheel to let it go, don't wanna stop, don't wanna know
If it gets you down, well just don't blame me

If only, only
If only, only
If only, only
If only, only
If only, only
I...",True,563,121,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/queens_of_the_stone_age/if_only.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.056921
688,Rival Sons,Keep On Swinging,12,"One day my prayers are gonna be answered
So long I been hungry for something else
Where there's a will there's a way
I work hard cause at the end of the day
The Lord helps those who help themselves

Hey, hey I keep my head down but I keep on swingin'
Hey I keep my head down but I keep on swingin'
Hey I keep my head down but I keep on swingin'
Hey I keep my head down but I keep on swingin'

Right now somebody's counting my money
So much they can't see the top of the stack
Where there's a will the...",True,967,212,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/rival_sons/keep_on_swinging.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.057067
689,Rival Sons,Sugar on the Bone,12,"Say that you mean it
Whisper to me all night long
Chicks are gettin' hot on the fire
You want that rock and roll
Dancing where you want to
Shake that sugar right on my bone
Breathing heavy on my telephone
You want that rock and roll
Save it for the judge now, it's on the radio

Sugar on the bone now
Shaking your trees
Hit you like thunder
You got that hold on me

Come a little closer
Kiss the ring and kneel at the throne
Show me what you do when you're alone
You want that rock and roll
'Cause th...",True,917,192,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/rival_sons/sugar_on_the_bone.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.057210
690,Rodolphe Kreutzer,42 Etudes ou caprices: Etude No. 2 in C major,12,,False,0,0,,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.057247
691,The Animals,The House of the Rising Sun,12,"There is a house in New Orleans
They call the Rising Sun
And it's been the ruin of many a poor boy
And, God, I know I'm one

My mother was a tailor
She sewed my new blue jeans
My father was a gamblin' man
Down in New Orleans

Now the only thing a gambler needs
Is a suitcase and a trunk
And the only time he's satisfied
Is when he's all drunk


Oh, mother, tell your children
Not to do what I have done
Spend your lives in sin and misery
In the House of the Rising Sun

Well, I got one foot on the pl...",True,723,154,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/animals_the/the_house_of_the_rising_sun.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.057395
692,The Black Angels,Empire,12,"Oh, the empire's calling trying to hear his voice
While he’s preaching to the choir and that choir is death and noise
And he closes up his fist, and he sees if they exist

Angels with broken wings, melodic harmonies she sings
She brings you white daffodils, you place them on your windowsill
Then you open up your fist, and you see if they exist

Well you sit in dark forests, you’ve been there for quite a while
And when they come to take you, you just sit and smile
You say, “Hey, you take this. I’...",True,695,138,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/black_angels_the/empire.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.057616
693,The Blackwater Fever,Night Creeper,12,,False,0,0,,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.057646
694,The Cult,The River,12,"I have travelled far
Unto this pagan hole
Where nothing is real
A place so pure and cold
She runs deep and strong
Twisting like a snake
A thousand miles long
A terror like a storm
On the river, on the river
Oh raining jangled tears
The shadows hold me near
Burn down the dawn
Now the furnace is gone yeah
Oh deep inside my heart
I can feel he is near me
Cold sweat drips down
Illusion and fear
On the river yeah
On the river yeah yeah
A Gunshot
A river demon
Baby burn down the citadel
Hands of love ...",True,964,187,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/cult_the/the_river.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.057885
695,The Heavy Eyes,God Damn Wolf Man,12,"God damn wolf man
Look what you made me do
I guess your hatred and your vitriol
Finally got the best of you
Got the best of you
You-ou-ou-ou
You-ou-ou-ou
You-ou-ou-ou
You-ou-ou-ou
Well fuck yeah Dr. Frankenstein
Is that what you want me to say?
'Cause you're so much worse in your heart of hearts
Than the monsters you create
Monsters you create
Yeah-yeah-yeah-yeah
Yeah-yeah-yeah-yeah
Yeah-yeah-yeah-yeah
Yeah-yeah-yeah-yeah
Well calm down Count Chocula
And put your money all on me
And I'll do my b...",True,656,105,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/heavy_eyes_the/god_damn_wolf_man.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.058513
696,The Heavy Eyes,Saint,12,,False,0,0,,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.058541
697,The Isley Brothers,It's Your Thing,12,"It's your thing, do what you wanna do
I can't tell you who to sock it to
It's your thing, do what you wanna do
I can't tell you who to sock it to
If you want me to love you, maybe I will
Believe me woman, it ain't no big deal
You need love now, just as bad as I do
Make's me no difference now, who you give your thing to

It's your thing (it's your thing), do what you wanna do
I can't tell you, who to sock it to
It's your thing (it's your thing), do what you wanna do now
I can't tell you who to so...",True,1225,273,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/isley_brothers_the/its_your_thing.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.058716
698,The Jon Spencer Blues Explosion,Calvin,12,"This is blues power
Let's have a party
Come on everybody
Baby, I'm gonna whip it on
This is blues power
Party
Party
Baby, I'm gonna whip it on
The astrological soul train gettin' down
Yeah, yeah, come on
Yeah, yeah, come on
Yeah, yeah, come on
Get ready for it
Get ready for it
Here it is
Oh, this is my main man",True,312,64,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/jon_spencer_blues_explosion_the/calvin.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.058869
699,The Specials,Message to you Rudy,12,"Stop your messing around
Better think of your future
Time you straighten right out
Creating problems in town

Rudy, a message to you
Rudy, a message to you

Stop your fooling around
Time you straighten right out
Better think of your future
Else you’ll wind up in jail

Rudy, a message to you
Rudy, a message to you

Stop your messing around
Better think of your future
Time you straighten right out
Creating problems in town

Rudy, a message to you
Rudy, a message to you
Rudy, oh, it’s a message to ...",True,635,121,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/specials_the/message_to_you_rudy.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.059018
700,Tom Waits,Hoist That Rag,12,"Well I learned the trade from Piggy Knowles
Sing Sing Tommy Shay Boys
God used me as a hammer, boys
To beat his weary drum today

Hoist that rag
Hoist that rag
Hoist that rag

The sun is up, the world is flat
Damn good address for a rat
The smell of blood, the drone of flies
You know what to do if the baby cries

Hoist that rag
Hoist that rag
Hoist that rag


Well, we stick our fingers in the ground
Heave and turn the world around
Smoke is blacking out the sun
At night, I pray and clean my gun
T...",True,690,143,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/tom_waits/hoist_that_rag.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.059155
701,U2,In God's Country,12,"Yeah

Desert sky, dream beneath the desert sky
The rivers run, but soon run dry
We need new dreams tonight
Desert rose, dreamed I saw a desert rose
Dress torn in ribbons and in bows
Like a siren she calls to me

Sleep comes like a drug in God's country
Sad eyes, crooked crosses, in God's country
Yeah, yeah

Set me alight, we'll punch a hole right through the night
Every day the dreamers die to see what's on the other side
She is liberty, and she comes to rescue me
Hope, faith, her vanity
The gre...",True,743,143,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/u2/in_gods_country.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.059280
702,Yelle,Je Veux Te Voir,12,"Cuizinier, avec ton p'tit sexe entouré de poils roux
Je n'arrive pas à croire que tu puisses croire qu'on veuille de toi
Je n'y crois pas même dans l'noir, même si tu gardes ton pyjama
Même si tu gardes ton peignoir, en forme de tee-shirt ringard
Garde ta chemise, ça limit'ra les dégâts, bâtard !

Je veux te voir dans un film pornographique
En action avec ta bite, forme potatoes ou bien frites
Pour tout savoir sur ton anatomie
Sur ton cousin Teki et vos accessoires fétiches
Cuizi', c'est quoi ta...",True,2307,407,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/yelle/je_veux_te_voir.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.059514
703,Zach Moore,Zach Moore Live from Sacred Dance 1,12,,False,0,0,,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.059544
704,A Tribe Called Quest,Award Tour,11,"We on a world tour with Muhammad, my man (
Right, true
)
Goin' each and every place with the mic in their hand (
Right, true
)
New York, NJ, NC, VA (
Right, true
)
(
Right, true
)
We on a world tour with Muhammad, my man (
Right, true
)
Goin' each and every place with the mic in their hand (
Right, true
)
Oaktown, LA, San Fran, St. John (
Right, true
)
(
Right
)

People, give your ears, so I be sublime
It's enjoyable to know you and the concubines
Niggas, take off your coats, ladies, act like ge...",True,3925,802,/Users/maxfiep/Library/CloudStorage/GoogleDrive-pmaxfield@gmail.com/My Drive/git_personal/Pete_Sandbox_personal/last.fm/Lyrics_top_songs/cache/lyrics/tribe_called_quest_a/award_tour.txt,2025-12-07T14:15:41.690602,2025-12-07T15:04:36.059709
